,open,high,low,close,num_tick,num_buy,num_sell,volume_buy,volume_sell,max_volume_buy,max_volume_sell,Hasbrouck_lambda,round_size
2018-02-06 02:39:46+00:00,84000.0,88199.98,69000.0,69806.36757999999,2282,917,1365,738.5795887200011,1563.1510838400009,60.0,77.86951450000001,1.8163170112410705e-06,623
2018-02-06 15:35:40+00:00,69776.65383,84887.99,62000.0,82301.01,1651,799,852,1118.75778898,1191.1753304400013,60.0,59.48528002,-0.00013254392928687086,836
2018-02-07 13:48:47+00:00,82301.0,95000.0,75000.0,91797.90834,2549,1107,1442,968.29276202,1333.85747778,48.0,75.0,-1.429899345264261e-06,938
2018-02-10 00:52:41+00:00,91904.02452,100643.82,81800.0,97500.0,3930,1514,2416,923.9207985399964,1376.111342380004,40.0,30.70603718,-5.153678132923139e-07,1403
2018-02-13 02:52:11+00:00,97500.0,101873.7,86001.0,92000.0,2863,600,2263,773.9584000399997,1526.0827975999928,60.0,60.0,2.6373484169223236e-07,1189
2018-02-15 15:35:49+00:00,92000.0,102998.0,88038.0,100300.0,5072,1275,3797,991.6594082999986,1309.5717122200003,58.3614002,29.376640000000002,-2.7505210910752336e-07,2680
2018-02-17 14:11:10+00:00,100300.0,105212.41,96500.01,104997.9,2728,1185,1543,861.972582399997,1440.1632998399962,60.0,60.0,-5.625927462998841e-07,1642
2018-02-20 05:25:38+00:00,103820.4232,105887.0,96501.0,101851.0,5927,2060,3867,1187.417989299983,1114.836038939986,62.70394,39.08,1.36577516046168e-07,4144
2018-02-21 05:14:18+00:00,101780.0,103373.2144,93000.0,95010.01,3906,1313,2593,1170.0671408599883,1131.513777980002,100.0,100.0,5.294768743979627e-07,2537
2018-02-23 06:18:40+00:00,95010.01,98280.0,84800.0,90000.0,5797,2208,3589,910.9350850399807,1389.8294589999757,97.08546,62.53257708,2.9034703608887906e-07,4583
2018-02-26 06:17:48+00:00,90000.0,95995.0,87000.0,91391.99,5121,1368,3753,533.594145859986,1773.0859520999811,33.87921656,100.0,-4.3984391725387496e-08,3039
2018-02-28 15:21:52+00:00,91391.99,96986.0,88200.0,94596.0,2899,1280,1619,1236.6627575399962,1063.3881172999984,113.6703196,46.74745228,-5.946980717676805e-07,1502
2018-03-05 06:32:52+00:00,94979.0,95199.0,87000.0,91025.01,3774,1190,2584,825.9694084800002,1479.031856479991,46.15898516,188.0,1.973684368067481e-07,1680
2018-03-06 14:02:36+00:00,91025.01,93199.99,88100.0,88300.0,1989,746,1243,609.2573375599994,1708.5198755000004,140.3548882,280.0,2.0451154815817713e-07,829
2018-03-07 12:28:47+00:00,88300.0,89994.63922000001,82396.01,84778.53976,2180,961,1219,1145.1652567800054,1154.939151699997,40.0,39.25487892,1.4266238142596844e-06,1447
2018-03-09 04:18:05+00:00,84101.48048,84980.0,71000.02,72000.0,5383,1110,4273,858.9379097799979,1442.9386434399992,64.89145482,40.0,4.79330314223256e-07,2049
2018-03-11 13:36:47+00:00,72000.0,81521.98,68200.01,77500.0,3093,876,2217,766.8635879799996,1533.2959026000058,69.18859866,130.7,-4.090220024989663e-07,1267
2018-03-14 06:03:21+00:00,77692.2536,81134.07,73500.0,73944.01,3388,1224,2164,985.1065119999992,1315.028014620001,52.8705103,29.913729600000003,3.935638164184338e-07,1663
2018-03-15 02:52:36+00:00,73944.01,75630.0,63000.00001,64369.99,3757,1444,2313,935.201964640005,1368.579600000001,19.8,67.70926716,1.5680714717962421e-06,2018
2018-03-17 02:16:21+00:00,64080.05,68071.00998999999,62222.01,64001.12,2921,1087,1834,1065.1176976799977,1253.9524153599978,84.5281745,32.72,7.172877854208732e-08,1264
2018-03-18 08:25:45+00:00,64448.92969,66441.92388999999,55000.37,55494.02,1886,467,1419,616.4537931799999,1684.1437849599981,29.8,67.235354,1.0146987381670002e-06,699
2018-03-19 04:42:33+00:00,55800.00001,61222.97999,49200.01,57510.0,2135,861,1274,1120.0754140999982,1180.0753130999974,77.46,151.6977552,-1.17743834721158e-06,952
2018-03-20 16:45:57+00:00,57510.0,61372.99985,56000.0,60799.99,3730,976,2754,961.0073327000006,1442.3670462399964,130.32712566,46.61277216,-3.355491448635563e-07,1122
2018-03-21 16:26:03+00:00,60799.99,65737.21,59102.0,61000.01,1800,641,1159,636.5357293800001,1791.1703677000075,20.0,200.0,-3.062258986667901e-08,828
2018-03-22 10:36:28+00:00,61000.0,62665.99,56731.72979,58699.91992000001,1432,586,846,731.5707369799977,1569.0925472000065,32.73566002,200.0,6.235218814866322e-07,540
2018-03-24 10:15:42+00:00,58699.91993,60019.399970000006,53379.03,56550.0,2366,1136,1230,843.2768147399975,1457.1860640199982,60.0,59.54163638,7.963313712788807e-07,956
2018-03-27 03:27:54+00:00,56550.0,57837.0,50000.0,50000.0,4294,453,3841,596.5743179400002,1709.1542830600486,40.0,50.0,3.4416657313382634e-07,3217
2018-03-28 21:33:56+00:00,50000.0,51010.0,47000.0,47990.0,3766,738,3028,597.1332788,1706.1784523000406,26.42596024,140.09824768,1.6202555506334602e-07,2580
2018-03-29 21:08:29+00:00,47990.0,49236.0,41000.0,41000.0,2918,604,2314,493.24579268000036,1806.8176683600198,34.71255586,75.6,7.397464140456321e-07,1890
2018-03-30 02:15:11+00:00,41000.0,43926.96,38800.04,41000.0,1249,345,904,409.7602632199999,1953.0533599000055,20.0,170.47423258,-0.0,847
2018-03-30 10:58:31+00:00,39704.41,44990.0,39151.62,41500.3452,1868,788,1080,1080.6238627199984,1219.4675014400013,200.0,200.0,-4.956680240913716e-07,1323
2018-04-01 07:49:19+00:00,41500.3652,44797.22,38500.0,40300.0002,3627,895,2732,710.5197129200005,1590.7851197200307,85.90988042,200.0,1.6403654963730535e-07,2502
2018-04-03 04:59:16+00:00,40299.99,42999.99,38416.12,42604.54,3273,1021,2252,879.0879684200074,1421.6984706000148,169.7274,30.0,-3.808655975383339e-07,2130
2018-04-04 09:40:12+00:00,42800.0,45499.0,41900.0,42400.0,2092,1079,1013,734.7746437200107,1571.218242939999,21.6,300.0,7.994642402750054e-08,1359
2018-04-05 13:01:47+00:00,42400.01,42400.01,39500.0,40100.0,1903,1157,746,605.3060244600069,1694.7421245999935,16.044320000000003,100.0,2.9277040217632423e-06,1223
2018-04-08 11:56:43+00:00,40100.0,42400.0,39101.0,42400.0,2412,1145,1267,969.545807800008,1331.1249205600036,86.1991378,54.77295606,-1.307664185740196e-06,1293
2018-04-09 07:57:42+00:00,42400.0,45298.707760000005,42400.0,45039.0,881,373,508,1528.3357356999973,772.9298385800004,200.0,40.0,9.932219114037816e-06,418
2018-04-10 05:15:19+00:00,45238.0,46799.0,41500.01,43000.0,1262,610,652,639.0602240600067,1662.7848442599966,20.0,28.02,6.256161301894557e-07,858
2018-04-11 15:04:35+00:00,43000.0,46242.97,42179.7239,45211.01,1809,882,927,1143.5430731599872,1164.2735634800001,200.0,52.10444002,-1.6634057672643394e-06,923
2018-04-12 03:35:45+00:00,45211.01,49373.93203,44520.0,46999.65,823,338,485,1411.5333638000009,901.62102992,200.0,40.0,-3.637766739642237e-06,458
2018-04-13 00:37:56+00:00,46999.65,54455.98,44486.62713,53121.0,1913,975,938,812.8245883400072,1489.0012383999947,38.34522692,39.96,-2.4561606693790174e-06,1251
2018-04-13 20:43:47+00:00,53121.0,57400.0,51995.0,54200.0,2627,694,1933,965.3793874999975,1340.610121579955,200.0,40.0,-1.5326147699925768e-07,1796
2018-04-16 13:22:57+00:00,54200.0,58881.1538,52217.0,54671.9758,3450,1594,1856,699.2102488000079,1600.8817399599805,20.0,57.94,-9.752862480426783e-08,2496
2018-04-19 16:12:07+00:00,53900.0,58887.2594,53600.0,58800.0,2531,1260,1271,905.1463409400059,1395.6831070799951,59.96028712,29.58,-1.5886998383354233e-06,1647
2018-04-20 17:41:50+00:00,58888.0,64636.0,58010.06,63000.0,2630,1390,1240,1359.0209305799692,941.990246600001,38.217128,38.217128,2.2295204166413237e-06,1628
2018-04-22 08:33:11+00:00,63000.0,68279.0,62320.0,66500.0,2084,732,1352,780.9383461800019,1521.9194232599802,78.0,85.2364,-4.826645282210921e-07,1301
2018-04-23 15:47:45+00:00,66500.0,71500.0,65240.0,70400.0,2178,1233,945,836.6402849600053,1478.0484311400003,60.0,42.87216286,-1.4349941520987924e-06,1434
2018-04-24 13:58:25+00:00,70200.0,78025.15013,69000.0,75514.2,1844,889,955,836.3693368999985,1468.231026439992,40.0,37.96,-1.3045935004501365e-06,1158
2018-04-25 11:48:15+00:00,75514.08,78960.98,68364.58,70910.62,2433,1420,1013,596.3376010799991,1791.8152371599967,20.0,92.0,1.1108594835106922e-06,1759
2018-04-25 14:53:52+00:00,70910.62,70910.62034,64929.6,65943.5,860,410,450,743.7858140800001,1567.7103394999997,40.0,200.0,1.3871429921040058e-06,481
2018-04-26 09:07:45+00:00,65943.5,71791.83,64605.01,67889.01,2826,1646,1180,770.0569405999934,1531.4358512399958,40.0,80.0,-6.839372674786695e-07,2312
2018-04-27 09:56:04+00:00,67889.01,74700.0,67000.01,74646.99,1392,634,758,1059.5240816800008,1240.6930252999953,54.98110756,93.098,-1.4337881545539552e-05,942
2018-04-29 13:52:09+00:00,73818.4,75483.99998,69930.0,74580.95,2088,1049,1039,873.8305081600002,1435.0460638199988,69.44397796,100.0,2.606992184477234e-08,929
2018-05-01 14:21:38+00:00,74348.0,75828.99,68850.0,71200.0,2140,1091,1049,769.169369860003,1532.6192227000058,39.84,55.91421052,7.788813589384937e-07,1136
2018-05-04 08:13:51+00:00,71691.94,87320.64,70700.03,86198.98,3678,1498,2180,1152.2005102999963,1171.6272832200023,62.082644499999994,30.58,-2.920391477484242e-06,2726
2018-05-05 17:56:16+00:00,86198.98,90936.0,83418.0,89000.0,2471,1152,1319,1366.1887550600054,933.868170000006,74.1018,37.4892,3.243144310448073e-06,1582
2018-05-07 09:52:56+00:00,89000.0,92679.84,76800.01,77490.0,2202,941,1261,808.6069168000018,1492.2345746000042,30.54,22.0,1.5269667157942516e-06,1383
2018-05-09 06:53:20+00:00,77490.0,84574.0,75300.02,79663.99,2154,1312,842,1137.100486519975,1172.2520759800004,41.4487249,60.0,6.52954414940364e-07,1434
2018-05-10 12:40:43+00:00,79663.99,84014.58,78638.03008,82505.99,1859,803,1056,1028.7336908800087,1281.29212128001,115.60258204,189.9796,-6.86692513220379e-07,1322
2018-05-12 06:11:51+00:00,82505.99,82917.99,71300.0,71300.0,2345,1030,1315,742.531584620005,1557.5528443600035,56.68240064,84.0,1.719640153918759e-06,1769
2018-05-14 13:56:30+00:00,71300.0,81800.0,70000.01,79997.96012,2405,1155,1250,945.9476060000057,1372.4997921600045,22.0,53.9992,-3.17379816909276e-06,1590
2018-05-17 05:08:44+00:00,79997.96012,81902.99,72500.01,78354.0,2206,1056,1150,1040.422362960012,1260.6851332600033,51.582072,54.21475326,6.24189793450469e-07,1423
2018-05-18 21:33:45+00:00,78352.0,79356.98,70500.0,76600.0,1705,618,1087,552.5852629399994,1747.4681181199999,34.69378396,75.9646,1.6767877825849817e-07,1055
2018-05-19 22:05:21+00:00,76600.0,79058.72,73945.05,77116.00001,731,187,544,639.2880448600002,1660.7564298199998,52.0,53.4780517,-6.694545224673259e-08,424
2018-05-22 19:36:51+00:00,77116.00001,80693.91999,72500.75,72501.05015,2618,1140,1478,440.91172002000474,1865.811782720004,20.0,89.64,3.9776967239598067e-07,1758
2018-05-23 23:49:13+00:00,72501.01017000001,73499.98,62527.0,64437.95,2263,1364,899,796.0781377400206,1504.3544526000003,22.0,56.4,5.066173162437597e-06,1802
2018-05-28 05:25:19+00:00,64437.8,69299.9,61003.0,61005.01,3213,1776,1437,1130.608301840003,1177.518829100002,36.9,22.9488,-1.2938734914480223e-06,2165
2018-05-29 05:05:17+00:00,61003.01,61899.0,55580.44,58229.99,2016,891,1125,941.9253150200069,1361.3088331199997,46.807373999999996,42.0,1.6444604001892422e-06,1039
2018-05-30 18:24:08+00:00,58229.99,64044.99,56892.61,60159.0,1907,810,1097,998.3112771600039,1307.6351832400005,22.15754264,64.2,-6.113196896074464e-07,1136
2018-06-01 09:36:14+00:00,60160.96,64675.989989999995,59395.01,64052.0,1279,466,813,727.3795345400034,1574.6333799799993,72.0,60.2,-6.135293563964552e-07,811
2018-06-04 14:42:43+00:00,64050.0,69522.0,61808.0,64000.00001,2229,1129,1100,842.9784783600029,1462.372150060005,20.0,34.66621248,1.3629958506225448e-08,1576
2018-06-08 07:30:09+00:00,65436.84997999999,70184.90641,63500.0,66000.0,2387,1209,1178,847.0475964200098,1460.7962506599715,34.47234686,41.896,-6.620393932278647e-07,1748
2018-06-10 22:29:24+00:00,65874.07871,66833.0,55002.0,55191.0,2872,1857,1015,881.860077800008,1421.6032302400051,20.0,58.6166,-6.109805362004571e-06,2456
2018-06-11 07:56:20+00:00,55190.00002000001,60400.0,55036.0,57657.00002000001,529,203,326,942.8161153800004,1357.5790300999995,200.0,50.0,-1.0659230450687603e-06,288
2018-06-12 16:09:03+00:00,57657.0,60349.0,55502.64,57800.0,3437,2571,866,780.3296893000293,1526.7066848999957,20.0,130.78851452,3.252243602378694e-08,2872
2018-06-13 12:31:05+00:00,57786.593929999995,58783.99,52000.0,53302.029989999995,2437,1511,926,1083.214141280021,1225.1549587200027,41.9,24.4281766,-4.864878680302773e-06,1833
2018-06-14 13:47:45+00:00,53302.03,55221.0,50150.02,52530.0,2048,1203,845,1168.889404199978,1131.4163004199954,42.0,60.17999998,-4.72737284298624e-07,1408
2018-06-14 20:58:59+00:00,52530.0,59241.74,51366.34,57885.05,1371,905,466,920.4572341599976,1381.4841585599988,176.76455392,200.0,5.1357125259638755e-06,1110
2018-06-18 11:20:25+00:00,57885.04,58267.0,54001.0,54501.0,3724,1920,1804,1386.2517983799817,921.0192308799985,34.94,34.080000399999996,-6.123882788526356e-07,1943
2018-06-19 11:03:05+00:00,54641.177820000004,57787.237,54321.02,57433.00001,1793,925,868,1459.9283394599897,840.320490719999,40.0,42.0,1.0232441597735365e-06,1187
2018-06-20 12:54:27+00:00,57434.0,59835.0,56801.0,57712.99999,2275,1581,694,1731.623320959937,569.1385075799991,22.81509828,36.852004,3.24302772455523e-08,1635
2018-06-21 22:50:10+00:00,57712.99999,60170.97,57412.0,57979.99,1343,907,436,983.3528527000128,1317.3230975200004,38.71364014,277.09123838,1.1149171782642589e-07,1016
2018-06-22 10:36:07+00:00,58080.0,58080.0,53301.01,53355.03,2223,1766,457,1285.9936118200044,1014.8567389400014,40.0,40.0,-6.94262435693691e-07,1916
2018-06-22 19:32:57+00:00,53321.0,54400.0,50830.02,53100.0,1720,1298,422,1459.4432729399884,842.2865862200006,42.0,32.53767774,-4.4733419742771317e-08,1325
2018-06-23 06:10:38+00:00,53099.99,53099.99,49646.01,50578.01,636,197,439,831.7083862000006,1490.7335774000012,75.2107,400.0,9.61426526536002e-07,331
2018-06-24 08:13:44+00:00,50578.01,53123.0,47200.01,48268.03,766,349,417,720.5379142600003,1590.574380520001,97.1801048,100.32439998,8.891568946097035e-07,472
2018-06-25 05:58:08+00:00,48155.0,50999.98998,47000.0,49266.0,1457,990,467,1214.8163954399988,1085.37663554,42.0,42.24,3.3283754419666024e-07,1157
2018-06-25 12:57:30+00:00,49266.0,52122.0,49021.0,50264.52192,1586,1302,284,1074.4855880000114,1237.3548508400004,22.0,51.21252,2.6514798568329154e-07,1423
2018-06-25 14:48:15+00:00,50243.306319999996,51810.03,49535.52444,50972.0,334,194,140,1087.62242452,1221.3663352600004,299.111,86.05358000000001,-1.8412913641332816e-06,266
2018-06-26 14:34:07+00:00,52155.99999,52155.99999,48500.0,48854.98,1765,1463,302,1210.0798283600059,1099.8603255399983,36.86761154,42.0,-4.1547246503307086e-07,1595
2018-06-27 08:13:11+00:00,48854.98,49500.0,46901.0,47548.93,2385,2012,373,1073.415219940016,1228.024765300001,31.48,129.57263999999998,-2.4237893445404346e-07,2160
2018-06-27 23:29:48+00:00,47548.93,49298.0,46678.00999,48540.75,1677,1378,299,1626.7841981000004,699.7485294200002,199.64,40.0,1.7444379648759586e-07,1496
2018-06-28 23:39:51+00:00,48531.02,49291.99,46120.48,46216.0,2757,2272,485,1177.4965413600273,1125.1019459799995,75.039,40.0,-4.519004755418401e-07,2418
2018-06-30 01:36:07+00:00,46258.99,49787.05,45100.0,49787.05,2308,1460,848,1354.4298515000041,964.4489955800051,42.0,40.0,9.932625115958866e-07,1637
2018-07-02 13:55:47+00:00,49787.05,53079.99,48963.0,51720.67,2818,1457,1361,1341.875673179954,965.5169133800069,58.4,40.0,1.3645481796935307e-06,1927
2018-07-04 13:16:27+00:00,51685.78635,53984.0,49747.6753,53203.97,2956,1861,1095,1250.9838885200154,1066.256363499999,42.0,40.32817994,4.0676979901232994e-07,1899
2018-07-06 11:08:38+00:00,53203.989989999995,53489.99,50004.01,51140.0,4813,3561,1252,1152.8687514400438,1152.441989839998,20.2867363,44.22,-2.566257084805152e-07,3386
2018-07-09 14:18:00+00:00,51139.3,54761.99,51019.83999,52924.0,5069,1199,3870,929.2633983000017,1370.8079105800239,44.22,44.22,-1.9246098011076507e-07,4037
2018-07-10 12:22:40+00:00,52924.0,53394.02,47586.36527,48481.49321,2928,1124,1804,914.9526863600031,1385.6752550199967,31.08256904,42.0,1.2649723259149142e-06,2203
2018-07-12 00:11:59+00:00,48264.08,50432.0,47400.0,49827.0,3196,1460,1736,1118.6479717200093,1183.7024342999991,21.3319524,40.0,-6.822458205563625e-07,1901
2018-07-14 11:47:29+00:00,49825.86,50186.99,47196.86,48365.27,5128,2001,3127,1107.4151658800072,1192.7704364798894,23.445,25.34188324,4.4560596571070813e-07,3561
2018-07-16 13:14:56+00:00,48358.220010000005,53168.111,48358.220010000005,52500.0,3342,1275,2067,855.4469750400002,1451.0610509400099,20.0,64.15189204,-5.583193156287001e-07,1660
2018-07-17 17:58:11+00:00,52500.0,55962.0,51096.7,55590.53,2455,899,1556,1133.05394984,1170.6542965800109,40.0,25.53062088,-7.68939402119938e-07,1508
2018-07-18 12:23:11+00:00,55590.54,57999.99999,55021.0,55494.74,2949,1018,1931,1022.7928420800001,1277.2378026000129,26.58,30.0,1.4070939239751739e-08,1734
2018-07-19 16:23:35+00:00,55494.74,56213.98,52100.0,52100.0,3892,1861,2031,929.8229233000037,1370.543449799998,33.32379206,175.23680018,1.1065432364894642e-06,1677
2018-07-20 23:06:10+00:00,52100.0,53123.22999,49115.01,50200.0,2613,1291,1322,689.4172974000026,1610.660758779995,18.17573244,45.07477,6.478357163920154e-07,1110
2018-07-21 21:43:09+00:00,50200.01,52000.0,49257.150010000005,51803.29,2505,1045,1460,603.1641175400017,1701.5587898199947,35.15605008,119.23365124,-3.656024416807235e-07,1466
2018-07-23 16:49:56+00:00,51596.086839999996,52193.9,50325.0,50691.59,2515,1116,1399,1550.9554342400004,749.0819441200085,130.84,61.07639766,-6.341132778355526e-07,1481
2018-07-24 09:38:01+00:00,50691.63,52749.0,49578.0,51633.0,1729,779,950,1176.9930503599999,1131.7933099599968,40.0,40.0,-5.412803602416646e-07,1014
2018-07-25 02:48:26+00:00,51635.0,53500.0,50815.07,52606.05,1594,980,614,845.6129803400031,1479.2013496400011,33.44327392,333.75699999999995,7.958016083772327e-07,931
2018-07-25 06:18:04+00:00,52606.05,53589.76,52000.01,52884.97,973,503,470,640.0173642800038,1661.7135701599925,40.0,270.37654419999996,-2.273385002572868e-07,611
2018-07-25 15:33:54+00:00,52884.97,53160.87,51250.01,51435.4,1446,885,561,846.6028328800106,1460.0412362599914,40.0,221.78792812,9.254943426018137e-06,1230
2018-07-27 07:21:12+00:00,51350.2,53336.89999,50332.46,51100.0,2236,1258,978,1058.4671427000076,1247.4001591200006,21.143639999999998,80.0,-3.5657823872070216e-07,1574
2018-07-29 06:02:12+00:00,51100.0,52359.473739999994,50451.66,51595.3858,2776,1889,887,1233.3149105199893,1068.532013699999,37.8,40.48,1.0291451560459747e-07,1576
2018-07-30 17:37:31+00:00,51527.3,51885.4413,50076.05,50300.0,2589,1162,1427,751.1910183200047,1564.2657283600022,19.80295968,44.22,3.159212567153648e-07,1222
2018-07-31 12:31:33+00:00,50283.97,50451.27,48000.02,48010.02,2332,1292,1040,1190.4833845599976,1127.7706077799976,44.22,55.52635262,-1.4595834652687856e-06,1123
2018-08-01 01:02:18+00:00,48124.98127,48670.24156,47501.02,48045.0,1670,1271,399,1929.7702692799376,373.4877677399999,41.18853832,23.942455,5.172910288299477e-09,1164
2018-08-01 10:14:38+00:00,48083.641639999994,48175.0,46050.0,47000.0,1825,1385,440,1778.9427717399985,521.3629072400007,40.0,36.44,-1.6964992126646917e-07,1361
2018-08-02 22:31:41+00:00,47000.0,47697.99,45620.08,45640.02,3561,2072,1489,898.8383359600128,1429.3988878799971,34.96287344,60.0,7.878111365349518e-06,2605
2018-08-04 14:30:33+00:00,45666.0,46892.0,44500.0,44520.0,2019,1005,1014,800.9572891800016,1502.5928626600091,37.56135976,37.56135976,6.863379513329296e-07,1115
2018-08-06 17:06:30+00:00,44520.0,46270.0,43787.10001,44905.59,2287,1268,1019,1196.4448787000038,1103.8369185800022,30.0,95.70730182,3.411503902784292e-07,1112
2018-08-07 16:38:27+00:00,44882.01,45771.99,44000.03,45461.45,2115,1225,890,1097.5877045799925,1202.4924121200036,50.526,79.49511266,8.534277468387594e-05,1309
2018-08-08 04:11:44+00:00,45461.45,45461.45,41100.0,41499.0,2423,1757,666,942.5058836800275,1361.6750056399983,26.0,40.0,-2.116478679127447e-06,1913
2018-08-08 22:49:32+00:00,41499.0,42169.0,38848.69,39124.24,3976,3110,866,974.4028878000307,1326.16142428,34.65858012,68.72,-5.617051062511063e-07,3191
2018-08-10 04:33:19+00:00,39073.56555,41102.99,38723.7625,39739.08,3797,2842,955,1414.0666540200086,899.4396269999987,160.6352451,208.0471928,1.1400045063452131e-07,2846
2018-08-11 04:57:45+00:00,39799.1,40284.0,35226.0,35463.23,2848,1845,1003,1159.0194502200025,1141.0618312000024,87.20945156,34.0,-1.9455467611469873e-06,1858
2018-08-12 19:40:40+00:00,35610.17,36827.99,34002.01,36016.8,3581,2123,1458,1508.7006409599785,792.1986619000023,40.0,40.0,2.2672849698073555e-07,1739
2018-08-13 06:06:21+00:00,36011.96,36011.96,34736.0,34936.92,1644,1424,220,1540.3847124399535,759.6727093199999,34.0,38.448,-3.308324135162781e-07,1383
2018-08-13 15:42:39+00:00,34926.92,35733.99,31870.30464,33823.91,1202,894,308,1151.1082192400117,1152.3404354199995,34.0,40.0,-1.2226235231794169e-06,926
2018-08-14 00:22:20+00:00,33813.9,33813.9,30500.0,30937.67,1711,1329,382,894.1661021400113,1407.4317197400005,138.26813936,40.0,-3.4951211272336484e-06,1282
2018-08-14 02:07:45+00:00,30937.82,31148.0,27500.0,28322.98,1403,1006,397,1020.9688796400112,1279.2546152999996,68.2,142.3,-4.369341060911103e-06,1091
2018-08-14 15:45:51+00:00,28324.0,30467.99,27804.02,28394.07,3520,2891,629,1340.6957267999385,959.3168738600016,156.96861,40.0,1.8967773697851094e-08,2892
2018-08-15 08:51:50+00:00,28391.89,32356.49,28217.0,31973.0,2032,1240,792,1572.401637199952,727.632114780003,67.34389674,44.22,2.17628248869905e-06,1467
2018-08-16 08:32:12+00:00,31971.0,34198.99,30605.0,32225.0,3098,1915,1183,1160.5894773799641,1145.6847165999989,37.02110638,39.54,2.499475957778106e-07,2183
2018-08-17 22:15:57+00:00,32225.0,35000.0,31099.01,35000.0,3427,2008,1419,1141.7873844000114,1160.8695165599977,24.0,37.8,1.850614947140452e-06,1903
2018-08-19 22:57:37+00:00,35000.0,35742.0,31409.15001,33288.44,3964,1968,1996,636.6163766200003,1663.5620121800123,25.4,40.9,7.072625819684638e-07,1611
2018-08-20 19:54:31+00:00,33284.11,33693.99,31185.51,31650.0,3150,2435,715,1048.713231120022,1263.4771061800031,34.0,40.0,-5.524679414044414e-07,2462
2018-08-20 22:27:18+00:00,31553.12,32057.84,27907.22,29910.99,614,362,252,866.0218341799996,1451.345682340001,44.22,44.22,2.6412894519941223e-06,391
2018-08-21 17:29:41+00:00,30321.0,31805.0,28523.56,30274.64,3210,2418,792,772.9837216200383,1527.4839839199985,35.208,44.22,3.328756144723353e-07,2352
2018-08-22 06:42:11+00:00,30273.214180000003,33095.85,30074.0,31464.49,1698,792,906,882.0379508200015,1418.6679283800008,34.0,47.97999998,-1.3457388307170694e-06,1085
2018-08-23 07:18:40+00:00,31464.49,31672.0,28565.0,30215.17,1470,954,516,853.1534399200087,1447.9842686399995,41.9,154.65411206,3.9675022687274153e-05,1022
2018-08-24 11:18:54+00:00,29450.0,30999.0,29450.0,30999.0,1065,390,675,1551.3935568399995,766.8043078800038,148.0,77.22625592,3.467394115112107e-06,683
2018-08-25 22:07:28+00:00,31000.0,31666.0,30100.01,31000.98,955,430,525,976.5059182600003,1326.2415122200002,92.0,40.0,-2.521252655970912e-09,531
2018-08-27 12:51:07+00:00,31000.98,31317.99,29780.0,30747.64,1295,799,496,810.205949520013,1509.1921880999994,40.4052,42.50993988,4.4390120057061233e-07,978
2018-08-28 15:18:23+00:00,30747.64,32434.69,30042.66,31964.99,1900,1210,690,759.3339537800083,1540.7325063399946,21.102212899999998,40.0,-3.559967739644317e-06,1455
2018-08-30 18:38:54+00:00,31964.99,33167.0,30355.0,30355.0,2315,1373,942,1078.6210529800094,1223.8000416400005,48.7694,36.55922158,-6.442944381122639e-06,1700
2018-09-02 00:56:29+00:00,30344.625,33770.78999,30334.0,32090.0,2653,1539,1114,1207.7365040000143,1095.1399010399991,50.0,21.834,2.6531732871886334e-06,2030
2018-09-05 03:50:22+00:00,32089.000010000003,33316.99,31535.19,31779.50918,1532,814,718,865.2525729800077,1443.4839954999998,20.2936354,42.0,3.155688291067285e-07,951
2018-09-05 10:50:27+00:00,31779.50918,31838.0,28925.45575,29200.0,1099,668,431,664.8877705800124,1635.5995501399937,18.95392,42.0,2.0929224940966888e-06,996
2018-09-05 16:47:38+00:00,29200.0,29433.0,28200.0,28200.0,975,753,222,1526.2823031799742,794.3265902599999,27.2094,38.36,-5.245521236181228e-07,720
2018-09-05 22:44:12+00:00,28200.0,28200.0,26465.28596,26647.0,835,470,365,980.4550962400032,1320.684524959994,44.0,40.0,8.859071513909208e-06,562
2018-09-06 00:40:47+00:00,26646.539569999997,26956.64,23564.29806,25732.749359999998,1626,1225,401,805.8850135600134,1552.5657046000001,22.0,84.13412,-3.092680209835368e-06,1493
2018-09-06 03:13:42+00:00,25661.15497,25819.51055,24407.1953,25289.99,712,529,183,958.4366659400035,1347.0219036,34.0,185.28808,-8.104565080455651e-07,578
2018-09-06 09:28:43+00:00,25289.99,25578.85,24778.0,25073.27407,1356,1110,246,1320.0382988199933,980.5048383800003,38.45285528,30.660320000000002,-1.47254126548394e-07,928
2018-09-06 17:59:52+00:00,25073.27,25766.14,24536.061,24536.061,1951,1190,761,1052.3963986200104,1258.880858419994,24.99880698,56.446999999999996,-1.922763473715383e-06,889
2018-09-07 14:46:54+00:00,24536.061,25938.85,23753.0,24300.01,2382,1504,878,1098.830729780016,1212.1260663800006,22.0,40.0,-4.2988967592513603e-07,1408
2018-09-08 17:46:59+00:00,24300.0,24510.89641,22723.04,22723.04,3062,1066,1996,829.1050907200041,1471.6101922599748,40.0,76.62654,7.94676380362392e-07,1607
2018-09-08 22:03:11+00:00,22723.04,22723.04,21000.0,21725.99,1884,1470,414,1130.874424759948,1169.1580123399933,19.93099702,62.1993,-5.777530747462722e-07,966
2018-09-09 15:14:55+00:00,21725.99,23050.0,20601.0,22502.59111,2192,1465,727,1025.493771180003,1281.1747476000005,40.0,43.0205,1.3906901643386802e-06,1542
